dataset,fsn,time,image,saa,tracks
2014-11-27,10046343,2014-11-27T17:24:15.27Z,FUV,1,0
2014-11-27,10046344,2014-11-27T17:24:24.61Z,SJI_2796,1,0
2014-11-27,10046345,2014-11-27T17:24:24.62Z,NUV,1,0
2014-11-27,10046346,2014-11-27T17:24:24.68Z,FUV,1,0
2014-11-27,10046347,2014-11-27T17:24:34.19Z,SJI_1330,1,1
2014-11-27,10046348,2014-11-27T17:24:34.19Z,NUV,1,0
2014-11-27,10046349,2014-11-27T17:24:34.26Z,FUV,1,0
2014-11-27,10046350,2014-11-27T17:24:43.95Z,SJI_1400,1,1
2014-11-27,10046351,2014-11-27T17:24:43.96Z,NUV,1,0
2014-11-27,10046352,2014-11-27T17:24:44.02Z,FUV,1,0
2014-11-27,10046353,2014-11-27T17:24:53.34Z,SJI_2796,1,0
2014-11-27,10046354,2014-11-27T17:24:53.35Z,NUV,1,0
2014-11-27,10046355,2014-11-27T17:24:53.41Z,FUV,1,0
2014-11-27,10046356,2014-11-27T17:25:02.93Z,SJI_1330,1,1
2014-11-27,10046357,2014-11-27T17:25:02.93Z,NUV,1,0
2014-11-27,10046358,2014-11-27T17:25:03.00Z,FUV,1,0
2014-11-27,10046359,2014-11-27T17:25:12.67Z,SJI_1400,1,1
2014-11-27,10046360,2014-11-27T17:25:12.68Z,NUV,1,0
2014-11-27,10046361,2014-11-27T17:25:12.74Z,FUV,1,0
2014-11-27,10046362,2014-11-27T17:25:22.08Z,SJI_2796,1,0
2014-11-27,10046363,2014-11-27T17:25:22.09Z,NUV,1,0
2014-11-27,10046364,2014-11-27T17:25:22.16Z,FUV,1,0
2014-11-27,10046365,2014-11-27T17:25:31.72Z,SJI_1330,1,0
2014-11-27,10046366,2014-11-27T17:25:31.72Z,NUV,1,0
2014-11-27,10046367,2014-11-27T17:25:31.79Z,FUV,1,1
2014-11-27,10046368,2014-11-27T17:25:41.39Z,SJI_1400,1,0
2014-11-27,10046369,2014-11-27T17:25:41.40Z,NUV,1,0
2014-11-27,10046370,2014-11-27T17:25:41.46Z,FUV,1,0
2014-11-27,10046374,2014-11-27T17:26:00.39Z,SJI_1330,0,0
2014-11-27,10046375,2014-11-27T17:26:00.40Z,NUV,0,0
2014-11-27,10046379,2014-11-27T17:26:10.18Z,FUV,0,0
2014-11-27,10046386,2014-11-27T17:26:38.86Z,SJI_1400,0,0
2014-11-27,10046387,2014-11-27T17:26:38.87Z,NUV,0,0
2014-11-27,10046389,2014-11-27T17:26:48.24Z,SJI_2796,0,0
2014-11-27,10046391,2014-11-27T17:26:48.31Z,FUV,0,0
2014-11-27,10046399,2014-11-27T17:27:16.98Z,NUV,0,0
2014-11-27,10046403,2014-11-27T17:27:26.62Z,FUV,0,0
2014-11-27,10046410,2014-11-27T17:27:55.31Z,SJI_1330,0,0
2014-11-27,10046411,2014-11-27T17:27:55.32Z,NUV,0,0
2014-11-27,10046415,2014-11-27T17:28:05.09Z,FUV,0,0
2014-11-27,10046422,2014-11-27T17:28:33.77Z,SJI_1400,0,0
2014-11-27,10046423,2014-11-27T17:28:33.77Z,NUV,0,0
2014-11-27,10046425,2014-11-27T17:28:43.20Z,SJI_2796,0,0
2014-11-27,10046427,2014-11-27T17:28:43.27Z,FUV,0,0
2014-11-27,10046435,2014-11-27T17:29:11.87Z,NUV,0,0
2014-11-27,10046439,2014-11-27T17:29:21.48Z,FUV,0,0
2014-11-27,10046446,2014-11-27T17:29:50.21Z,SJI_1330,0,0
2014-11-27,10046447,2014-11-27T17:29:50.22Z,NUV,0,0
2014-11-27,10046451,2014-11-27T17:29:59.99Z,FUV,0,0
2014-11-27,10046458,2014-11-27T17:30:28.67Z,SJI_1400,0,0
2014-11-27,10046459,2014-11-27T17:30:28.68Z,NUV,0,0
2014-11-27,10046461,2014-11-27T17:30:38.07Z,SJI_2796,0,0
2014-11-27,10046463,2014-11-27T17:30:38.14Z,FUV,0,0
2014-11-27,10046471,2014-11-27T17:31:06.80Z,NUV,0,0
2014-11-27,10046475,2014-11-27T17:31:16.44Z,FUV,0,0
2014-11-27,10046482,2014-11-27T17:31:45.11Z,SJI_1330,0,0
2014-11-27,10046483,2014-11-27T17:31:45.12Z,NUV,0,0
2014-11-27,10046487,2014-11-27T17:31:54.90Z,FUV,0,0
2014-11-27,10046494,2014-11-27T17:32:23.58Z,SJI_1400,0,0
2014-11-27,10046495,2014-11-27T17:32:23.58Z,NUV,0,0
2014-11-27,10046497,2014-11-27T17:32:32.98Z,SJI_2796,0,0
2014-11-27,10046499,2014-11-27T17:32:33.05Z,FUV,0,0
2014-11-27,10046507,2014-11-27T17:33:01.72Z,NUV,0,0
2014-11-27,10046511,2014-11-27T17:33:11.38Z,FUV,0,0
2014-11-27,10046518,2014-11-27T17:33:40.05Z,SJI_1330,0,0
2014-11-27,10046519,2014-11-27T17:33:40.06Z,NUV,0,0
2014-11-27,10046523,2014-11-27T17:33:49.81Z,FUV,0,0
2014-11-27,10046530,2014-11-27T17:34:18.49Z,SJI_1400,0,0
2014-11-27,10046531,2014-11-27T17:34:18.49Z,NUV,0,0
2014-11-27,10046533,2014-11-27T17:34:27.90Z,SJI_2796,0,0
2014-11-27,10046535,2014-11-27T17:34:27.97Z,FUV,0,0
2014-11-27,10046546,2014-11-27T17:35:06.22Z,NUV,0,0
2014-11-27,10046547,2014-11-27T17:35:06.28Z,FUV,0,0
2014-11-27,10046554,2014-11-27T17:35:34.93Z,SJI_1330,0,0
2014-11-27,10046558,2014-11-27T17:35:44.65Z,NUV,0,0
2014-11-27,10046559,2014-11-27T17:35:44.71Z,FUV,0,0
2014-11-27,10046566,2014-11-27T17:36:13.39Z,SJI_1400,0,0
2014-11-27,10046569,2014-11-27T17:36:22.78Z,SJI_2796,0,0
2014-11-27,10046570,2014-11-27T17:36:22.79Z,NUV,0,0
2014-11-27,10046571,2014-11-27T17:36:22.85Z,FUV,0,0
2014-11-27,10046582,2014-11-27T17:37:01.12Z,NUV,0,0
2014-11-27,10046583,2014-11-27T17:37:01.19Z,FUV,0,0
2014-11-27,10046590,2014-11-27T17:37:29.80Z,SJI_1330,0,0
2014-11-27,10046594,2014-11-27T17:37:39.55Z,NUV,0,0
2014-11-27,10046595,2014-11-27T17:37:39.62Z,FUV,0,0
2014-11-27,10046602,2014-11-27T17:38:08.30Z,SJI_1400,0,0
2014-11-27,10046605,2014-11-27T17:38:17.71Z,SJI_2796,0,0
2014-11-27,10046606,2014-11-27T17:38:17.72Z,NUV,0,0
2014-11-27,10046607,2014-11-27T17:38:17.78Z,FUV,0,0
2014-11-27,10046618,2014-11-27T17:38:56.00Z,NUV,0,0
2014-11-27,10046619,2014-11-27T17:38:56.07Z,FUV,0,0
2014-11-27,10046626,2014-11-27T17:39:24.77Z,SJI_1330,0,0
2014-11-27,10046630,2014-11-27T17:39:34.49Z,NUV,0,0
2014-11-27,10046631,2014-11-27T17:39:34.56Z,FUV,0,0
2014-11-27,10046638,2014-11-27T17:40:03.20Z,SJI_1400,0,0
2014-11-27,10046641,2014-11-27T17:40:12.59Z,SJI_2796,0,0
2014-11-27,10046642,2014-11-27T17:40:12.60Z,NUV,0,0
2014-11-27,10046643,2014-11-27T17:40:12.66Z,FUV,0,0
2014-11-27,10046654,2014-11-27T17:40:50.94Z,NUV,0,0
2014-11-27,10046655,2014-11-27T17:40:51.01Z,FUV,0,0
2014-11-27,10046662,2014-11-27T17:41:19.69Z,SJI_1330,0,0
2014-11-27,10046666,2014-11-27T17:41:29.37Z,NUV,0,0
2014-11-27,10046667,2014-11-27T17:41:29.43Z,FUV,0,0
2014-11-27,10046674,2014-11-27T17:41:58.11Z,SJI_1400,0,0
2014-11-27,10046677,2014-11-27T17:42:07.52Z,SJI_2796,0,0
2014-11-27,10046678,2014-11-27T17:42:07.53Z,NUV,0,0
2014-11-27,10046679,2014-11-27T17:42:07.59Z,FUV,0,0
2014-11-27,10046690,2014-11-27T17:42:45.83Z,NUV,0,0
2014-11-27,10046691,2014-11-27T17:42:45.90Z,FUV,0,0
2014-11-27,10046698,2014-11-27T17:43:14.52Z,SJI_1330,0,0
2014-11-27,10046702,2014-11-27T17:43:24.27Z,NUV,0,0
2014-11-27,10046703,2014-11-27T17:43:24.34Z,FUV,0,0
2014-11-27,10046710,2014-11-27T17:43:53.02Z,SJI_1400,0,0
2014-11-27,10046713,2014-11-27T17:44:02.42Z,SJI_2796,0,0
2014-11-27,10046714,2014-11-27T17:44:02.43Z,NUV,0,0
2014-11-27,10046715,2014-11-27T17:44:02.50Z,FUV,0,0
2014-11-27,10046726,2014-11-27T17:44:40.70Z,NUV,0,0
2014-11-27,10046727,2014-11-27T17:44:40.77Z,FUV,0,0
2014-11-27,10046734,2014-11-27T17:45:09.48Z,SJI_1330,0,0
2014-11-27,10046738,2014-11-27T17:45:19.18Z,NUV,0,0
2014-11-27,10046739,2014-11-27T17:45:19.24Z,FUV,0,0
2014-11-27,10046746,2014-11-27T17:45:47.92Z,SJI_1400,0,0
2014-11-27,10046749,2014-11-27T17:45:57.34Z,SJI_2796,0,0
2014-11-27,10046750,2014-11-27T17:45:57.34Z,NUV,0,0
2014-11-27,10046751,2014-11-27T17:45:57.41Z,FUV,0,0
2014-11-27,10046762,2014-11-27T17:46:35.65Z,NUV,0,0
2014-11-27,10046763,2014-11-27T17:46:35.71Z,FUV,0,0
2014-11-27,10046770,2014-11-27T17:47:04.37Z,SJI_1330,0,0
2014-11-27,10046774,2014-11-27T17:47:14.08Z,NUV,0,0
2014-11-27,10046775,2014-11-27T17:47:14.15Z,FUV,0,0
2014-11-27,10046782,2014-11-27T17:47:42.83Z,SJI_1400,0,0
2014-11-27,10046785,2014-11-27T17:47:52.25Z,SJI_2796,0,0
2014-11-27,10046786,2014-11-27T17:47:52.25Z,NUV,0,0
2014-11-27,10046787,2014-11-27T17:47:52.32Z,FUV,0,0
2014-11-27,10046798,2014-11-27T17:48:30.56Z,NUV,0,0
2014-11-27,10046799,2014-11-27T17:48:30.62Z,FUV,0,0
2014-11-27,10046806,2014-11-27T17:48:59.23Z,SJI_1330,0,0
2014-11-27,10046810,2014-11-27T17:49:08.99Z,NUV,0,0
2014-11-27,10046811,2014-11-27T17:49:09.06Z,FUV,0,0
2014-11-27,10046818,2014-11-27T17:49:37.73Z,SJI_1400,0,0
2014-11-27,10046821,2014-11-27T17:49:47.13Z,SJI_2796,0,0
2014-11-27,10046822,2014-11-27T17:49:47.14Z,NUV,0,0
2014-11-27,10046823,2014-11-27T17:49:47.20Z,FUV,0,0
2014-11-27,10046834,2014-11-27T17:50:25.49Z,NUV,0,0
2014-11-27,10046835,2014-11-27T17:50:25.56Z,FUV,0,0
2014-11-27,10046842,2014-11-27T17:50:54.15Z,SJI_1330,0,0
2014-11-27,10046846,2014-11-27T17:51:03.90Z,NUV,0,0
2014-11-27,10046847,2014-11-27T17:51:03.96Z,FUV,0,0
2014-11-27,10046854,2014-11-27T17:51:32.64Z,SJI_1400,0,0
2014-11-27,10046857,2014-11-27T17:51:42.04Z,SJI_2796,0,0
2014-11-27,10046858,2014-11-27T17:51:42.04Z,NUV,0,0
2014-11-27,10046859,2014-11-27T17:51:42.11Z,FUV,0,0
2014-11-27,10046870,2014-11-27T17:52:20.38Z,NUV,0,0
2014-11-27,10046871,2014-11-27T17:52:20.44Z,FUV,0,0
2014-11-27,10046878,2014-11-27T17:52:49.08Z,SJI_1330,0,0
2014-11-27,10046882,2014-11-27T17:52:58.80Z,NUV,0,0
2014-11-27,10046883,2014-11-27T17:52:58.87Z,FUV,0,0
2014-11-27,10046890,2014-11-27T17:53:27.55Z,SJI_1400,0,0
2014-11-27,10046893,2014-11-27T17:53:36.96Z,SJI_2796,0,0
2014-11-27,10046894,2014-11-27T17:53:36.97Z,NUV,0,0
2014-11-27,10046895,2014-11-27T17:53:37.03Z,FUV,0,0
2014-11-27,10046906,2014-11-27T17:54:15.30Z,NUV,0,0
2014-11-27,10046907,2014-11-27T17:54:15.37Z,FUV,0,0
2014-11-27,10046914,2014-11-27T17:54:43.96Z,SJI_1330,0,0
2014-11-27,10046918,2014-11-27T17:54:53.71Z,NUV,0,0
2014-11-27,10046919,2014-11-27T17:54:53.77Z,FUV,0,0
2014-11-27,10046926,2014-11-27T17:55:22.45Z,SJI_1400,0,0
2014-11-27,10046929,2014-11-27T17:55:31.85Z,SJI_2796,0,0
2014-11-27,10046930,2014-11-27T17:55:31.86Z,NUV,0,0
2014-11-27,10046931,2014-11-27T17:55:31.92Z,FUV,0,0
2014-11-27,10046942,2014-11-27T17:56:10.18Z,NUV,0,0
2014-11-27,10046943,2014-11-27T17:56:10.24Z,FUV,0,0
2014-11-27,10046950,2014-11-27T17:56:38.86Z,SJI_1330,0,0
2014-11-27,10046954,2014-11-27T17:56:48.62Z,NUV,0,0
2014-11-27,10046955,2014-11-27T17:56:48.68Z,FUV,0,0
2014-11-27,10046962,2014-11-27T17:57:17.36Z,SJI_1400,0,0
2014-11-27,10046965,2014-11-27T17:57:26.77Z,SJI_2796,0,0
2014-11-27,10046966,2014-11-27T17:57:26.78Z,NUV,0,0
2014-11-27,10046967,2014-11-27T17:57:26.84Z,FUV,0,0
2014-11-27,10046978,2014-11-27T17:58:05.04Z,NUV,0,0
2014-11-27,10046979,2014-11-27T17:58:05.11Z,FUV,0,0
2014-11-27,10046986,2014-11-27T17:58:33.83Z,SJI_1330,0,0
2014-11-27,10046990,2014-11-27T17:58:43.52Z,NUV,0,0
2014-11-27,10046991,2014-11-27T17:58:43.59Z,FUV,0,0
2014-11-27,10046998,2014-11-27T17:59:12.27Z,SJI_1400,0,0
2014-11-27,10047001,2014-11-27T17:59:21.66Z,SJI_2796,0,0
2014-11-27,10047002,2014-11-27T17:59:21.67Z,NUV,0,0
2014-11-27,10047003,2014-11-27T17:59:21.73Z,FUV,0,0
2014-11-27,10047014,2014-11-27T18:00:00.00Z,NUV,0,0
2014-11-27,10047015,2014-11-27T18:00:00.07Z,FUV,0,0
2014-11-27,10047022,2014-11-27T18:00:28.74Z,SJI_1330,0,0
2014-11-27,10047026,2014-11-27T18:00:38.43Z,NUV,0,0
2014-11-27,10047027,2014-11-27T18:00:38.49Z,FUV,0,0
2014-11-27,10047034,2014-11-27T18:01:07.17Z,SJI_1400,0,0
2014-11-27,10047037,2014-11-27T18:01:16.58Z,SJI_2796,0,0
2014-11-27,10047038,2014-11-27T18:01:16.58Z,NUV,0,0
2014-11-27,10047039,2014-11-27T18:01:16.65Z,FUV,0,0
2014-11-27,10047050,2014-11-27T18:01:54.91Z,NUV,0,0
2014-11-27,10047051,2014-11-27T18:01:54.98Z,FUV,0,0
2014-11-27,10047058,2014-11-27T18:02:23.61Z,SJI_1330,0,0
2014-11-27,10047062,2014-11-27T18:02:33.33Z,NUV,0,0
2014-11-27,10047063,2014-11-27T18:02:33.40Z,FUV,0,0
2014-11-27,10047070,2014-11-27T18:03:02.08Z,SJI_1400,0,0
2014-11-27,10047073,2014-11-27T18:03:11.52Z,SJI_2796,0,0
2014-11-27,10047074,2014-11-27T18:03:11.52Z,NUV,0,0
2014-11-27,10047075,2014-11-27T18:03:11.59Z,FUV,0,0
2014-11-27,10047086,2014-11-27T18:03:49.81Z,NUV,0,0
2014-11-27,10047087,2014-11-27T18:03:49.87Z,FUV,0,0
2014-11-27,10047094,2014-11-27T18:04:18.49Z,SJI_1330,0,0
2014-11-27,10047098,2014-11-27T18:04:28.24Z,NUV,0,0
2014-11-27,10047099,2014-11-27T18:04:28.31Z,FUV,0,0
2014-11-27,10047106,2014-11-27T18:04:56.98Z,SJI_1400,0,0
2014-11-27,10047109,2014-11-27T18:05:06.40Z,SJI_2796,0,0
2014-11-27,10047110,2014-11-27T18:05:06.40Z,NUV,0,0
2014-11-27,10047111,2014-11-27T18:05:06.47Z,FUV,0,0
2015-03-26,12678683,2015-03-26T10:04:13.68Z,SJI_1330,0,0
2015-03-26,12678684,2015-03-26T10:04:13.69Z,NUV,0,0
2015-03-26,12678685,2015-03-26T10:04:13.75Z,FUV,0,0
2015-03-26,12678686,2015-03-26T10:04:23.42Z,SJI_2796,0,0
2015-03-26,12678711,2015-03-26T10:05:40.33Z,NUV,0,0
2015-03-26,12678712,2015-03-26T10:05:40.40Z,FUV,0,0
2015-03-26,12678737,2015-03-26T10:07:06.84Z,SJI_1330,0,0
2015-03-26,12678738,2015-03-26T10:07:06.84Z,NUV,0,0
2015-03-26,12678739,2015-03-26T10:07:06.91Z,FUV,0,0
2015-03-26,12678740,2015-03-26T10:07:16.48Z,SJI_2796,0,0
2015-03-26,12678765,2015-03-26T10:08:33.37Z,NUV,0,0
2015-03-26,12678769,2015-03-26T10:08:43.03Z,FUV,0,0
2015-03-26,12678791,2015-03-26T10:09:59.89Z,SJI_1330,0,0
2015-03-26,12678792,2015-03-26T10:09:59.90Z,NUV,0,0
2015-03-26,12678794,2015-03-26T10:10:09.52Z,SJI_2796,0,0
2015-03-26,12678796,2015-03-26T10:10:09.59Z,FUV,0,0
2015-03-26,12678819,2015-03-26T10:11:26.43Z,NUV,0,0
2015-03-26,12678823,2015-03-26T10:11:36.09Z,FUV,0,0
2015-03-26,12678845,2015-03-26T10:12:52.91Z,SJI_1330,0,0
2015-03-26,12678846,2015-03-26T10:12:52.92Z,NUV,0,0
2015-03-26,12678848,2015-03-26T10:13:02.55Z,SJI_2796,0,0
2015-03-26,12678850,2015-03-26T10:13:02.62Z,FUV,0,0
2015-03-26,12678873,2015-03-26T10:14:19.46Z,NUV,0,0
2015-03-26,12678877,2015-03-26T10:14:29.12Z,FUV,0,0
2015-03-26,12678899,2015-03-26T10:15:45.97Z,SJI_1330,0,0
2015-03-26,12678900,2015-03-26T10:15:45.97Z,NUV,0,0
2015-03-26,12678902,2015-03-26T10:15:55.58Z,SJI_2796,0,0
2015-03-26,12678904,2015-03-26T10:15:55.65Z,FUV,0,0
2015-03-26,12678927,2015-03-26T10:17:12.49Z,NUV,0,0
2015-03-26,12678931,2015-03-26T10:17:22.15Z,FUV,0,0
2015-03-26,12678953,2015-03-26T10:18:38.98Z,SJI_1330,0,0
2015-03-26,12678954,2015-03-26T10:18:38.98Z,NUV,0,0
2015-03-26,12678956,2015-03-26T10:18:48.64Z,SJI_2796,0,0
2015-03-26,12678958,2015-03-26T10:18:48.71Z,FUV,0,0
2015-03-26,12678981,2015-03-26T10:20:05.55Z,NUV,0,0
2015-03-26,12678985,2015-03-26T10:20:15.22Z,FUV,0,0
2015-03-26,12679007,2015-03-26T10:21:32.05Z,SJI_1330,0,0
2015-03-26,12679008,2015-03-26T10:21:32.05Z,NUV,0,0
2015-03-26,12679010,2015-03-26T10:21:41.67Z,SJI_2796,0,0
2015-03-26,12679012,2015-03-26T10:21:41.74Z,FUV,0,0
2015-03-26,12679035,2015-03-26T10:22:58.58Z,NUV,0,0
2015-03-26,12679039,2015-03-26T10:23:08.25Z,FUV,0,0
2015-03-26,12679061,2015-03-26T10:24:25.09Z,SJI_1330,0,0
2015-03-26,12679062,2015-03-26T10:24:25.09Z,NUV,0,0
2015-03-26,12679064,2015-03-26T10:24:34.70Z,SJI_2796,0,0
2015-03-26,12679066,2015-03-26T10:24:34.77Z,FUV,0,0
2015-03-26,12679089,2015-03-26T10:25:51.62Z,NUV,0,0
2015-03-26,12679093,2015-03-26T10:26:01.27Z,FUV,0,0
2015-03-26,12679115,2015-03-26T10:27:18.11Z,SJI_1330,0,0
2015-03-26,12679116,2015-03-26T10:27:18.12Z,NUV,0,0
2015-03-26,12679118,2015-03-26T10:27:27.74Z,SJI_2796,0,0
2015-03-26,12679120,2015-03-26T10:27:27.81Z,FUV,0,0
2015-03-26,12679143,2015-03-26T10:28:44.65Z,NUV,0,0
2015-03-26,12679147,2015-03-26T10:28:54.33Z,FUV,0,0
2015-03-26,12679169,2015-03-26T10:30:11.15Z,SJI_1330,0,0
2015-03-26,12679170,2015-03-26T10:30:11.15Z,NUV,0,0
2015-03-26,12679172,2015-03-26T10:30:20.80Z,SJI_2796,0,0
2015-03-26,12679174,2015-03-26T10:30:20.87Z,FUV,0,0
2015-03-26,12679197,2015-03-26T10:31:37.71Z,NUV,0,0
2015-03-26,12679201,2015-03-26T10:31:47.36Z,FUV,0,0
2015-03-26,12679223,2015-03-26T10:33:04.20Z,SJI_1330,0,0
2015-03-26,12679224,2015-03-26T10:33:04.21Z,NUV,0,0
2015-03-26,12679226,2015-03-26T10:33:13.83Z,SJI_2796,0,0
2015-03-26,12679228,2015-03-26T10:33:13.90Z,FUV,0,0
2015-03-26,12679251,2015-03-26T10:34:30.74Z,NUV,0,0
2015-03-26,12679255,2015-03-26T10:34:40.41Z,FUV,0,0
2015-03-26,12679277,2015-03-26T10:35:57.24Z,SJI_1330,0,0
2015-03-26,12679278,2015-03-26T10:35:57.25Z,NUV,0,0
2015-03-26,12679280,2015-03-26T10:36:06.86Z,SJI_2796,0,0
2015-03-26,12679282,2015-03-26T10:36:06.93Z,FUV,0,0
2015-03-26,12679305,2015-03-26T10:37:23.77Z,NUV,0,0
2015-03-26,12679309,2015-03-26T10:37:33.42Z,FUV,0,0
2015-03-26,12679331,2015-03-26T10:38:50.27Z,SJI_1330,0,0
2015-03-26,12679332,2015-03-26T10:38:50.27Z,NUV,0,0
2015-03-26,12679334,2015-03-26T10:38:59.89Z,SJI_2796,0,0
2015-03-26,12679336,2015-03-26T10:38:59.96Z,FUV,0,0
2015-03-26,12679359,2015-03-26T10:40:16.80Z,NUV,0,0
2015-03-26,12679363,2015-03-26T10:40:26.46Z,FUV,0,0
2015-03-26,12679385,2015-03-26T10:41:43.30Z,SJI_1330,0,0
2015-03-26,12679386,2015-03-26T10:41:43.30Z,NUV,0,0
2015-03-26,12679388,2015-03-26T10:41:52.95Z,SJI_2796,0,0
2015-03-26,12679390,2015-03-26T10:41:53.02Z,FUV,0,0
2015-03-26,12679413,2015-03-26T10:43:09.87Z,NUV,0,0
2015-03-26,12679417,2015-03-26T10:43:19.53Z,FUV,0,0
2015-03-26,12679439,2015-03-26T10:44:36.34Z,SJI_1330,0,0
2015-03-26,12679440,2015-03-26T10:44:36.34Z,NUV,0,0
2015-03-26,12679442,2015-03-26T10:44:45.98Z,SJI_2796,0,0
2015-03-26,12679444,2015-03-26T10:44:46.06Z,FUV,0,0
2015-03-26,12679467,2015-03-26T10:46:02.90Z,NUV,0,0
2015-03-26,12679471,2015-03-26T10:46:12.56Z,FUV,0,0
2015-03-26,12679493,2015-03-26T10:47:29.38Z,SJI_1330,0,0
2015-03-26,12679494,2015-03-26T10:47:29.39Z,NUV,0,0
2015-03-26,12679496,2015-03-26T10:47:39.02Z,SJI_2796,0,0
2015-03-26,12679498,2015-03-26T10:47:39.09Z,FUV,0,0
2015-03-26,12679521,2015-03-26T10:48:55.93Z,NUV,0,0
2015-03-26,12679525,2015-03-26T10:49:05.59Z,FUV,0,0
2015-03-26,12679547,2015-03-26T10:50:22.43Z,SJI_1330,0,0
2015-03-26,12679548,2015-03-26T10:50:22.43Z,NUV,0,0
2015-03-26,12679550,2015-03-26T10:50:32.05Z,SJI_2796,0,0
2015-03-26,12679552,2015-03-26T10:50:32.12Z,FUV,0,0
2015-03-26,12679575,2015-03-26T10:51:48.96Z,NUV,0,0
2015-03-26,12679579,2015-03-26T10:51:58.62Z,FUV,0,0
2015-03-26,12679601,2015-03-26T10:53:15.46Z,SJI_1330,0,0
2015-03-26,12679602,2015-03-26T10:53:15.47Z,NUV,0,0
2015-03-26,12679604,2015-03-26T10:53:25.11Z,SJI_2796,0,0
2015-03-26,12679606,2015-03-26T10:53:25.18Z,FUV,0,0
2015-03-26,12679629,2015-03-26T10:54:42.02Z,NUV,0,0
2015-03-26,12679633,2015-03-26T10:54:51.69Z,FUV,0,0
2015-03-26,12679655,2015-03-26T10:56:08.51Z,SJI_1330,0,0
2015-03-26,12679656,2015-03-26T10:56:08.51Z,NUV,0,0
2015-03-26,12679658,2015-03-26T10:56:18.14Z,SJI_2796,0,0
2015-03-26,12679660,2015-03-26T10:56:18.21Z,FUV,0,0
2015-03-26,12679683,2015-03-26T10:57:35.05Z,NUV,0,0
2015-03-26,12679687,2015-03-26T10:57:44.71Z,FUV,0,0
2015-03-26,12679709,2015-03-26T10:59:01.55Z,SJI_1330,0,0
2015-03-26,12679710,2015-03-26T10:59:01.56Z,NUV,0,0
2015-03-26,12679712,2015-03-26T10:59:11.17Z,SJI_2796,0,0
2015-03-26,12679714,2015-03-26T10:59:11.24Z,FUV,0,0
2015-03-26,12679737,2015-03-26T11:00:28.08Z,NUV,0,0
2015-03-26,12679741,2015-03-26T11:00:37.74Z,FUV,0,0
2015-03-26,12679763,2015-03-26T11:01:54.58Z,SJI_1330,0,0
2015-03-26,12679764,2015-03-26T11:01:54.58Z,NUV,0,0
2015-03-26,12679766,2015-03-26T11:02:04.20Z,SJI_2796,0,0
2015-03-26,12679768,2015-03-26T11:02:04.27Z,FUV,0,0
2015-03-26,12679791,2015-03-26T11:03:21.12Z,NUV,0,0
2015-03-26,12679795,2015-03-26T11:03:30.77Z,FUV,0,0
2015-03-26,12679817,2015-03-26T11:04:47.61Z,SJI_1330,0,0
2015-03-26,12679818,2015-03-26T11:04:47.62Z,NUV,0,0
2015-03-26,12679820,2015-03-26T11:04:57.27Z,SJI_2796,0,0
2015-03-26,12679822,2015-03-26T11:04:57.34Z,FUV,0,0
2015-03-26,12679845,2015-03-26T11:06:14.18Z,NUV,0,0
2015-03-26,12679849,2015-03-26T11:06:23.84Z,FUV,0,0
2015-03-26,12679871,2015-03-26T11:07:40.69Z,SJI_1330,0,0
2015-03-26,12679872,2015-03-26T11:07:40.70Z,NUV,0,0
2015-03-26,12679874,2015-03-26T11:07:50.30Z,SJI_2796,0,0
2015-03-26,12679876,2015-03-26T11:07:50.37Z,FUV,0,0
2015-03-26,12679899,2015-03-26T11:09:07.21Z,NUV,0,0
2015-03-26,12679903,2015-03-26T11:09:16.86Z,FUV,0,0
2015-03-26,12679904,2015-03-26T11:09:26.42Z,SJI_2796,1,0
2015-03-26,12679905,2015-03-26T11:09:26.43Z,NUV,1,0
2015-03-26,12679906,2015-03-26T11:09:26.49Z,FUV,1,0
2015-03-26,12679907,2015-03-26T11:09:36.02Z,SJI_1330,1,0
2015-03-26,12679908,2015-03-26T11:09:36.03Z,NUV,1,0
2015-03-26,12679909,2015-03-26T11:09:36.09Z,FUV,1,0
2015-03-26,12679910,2015-03-26T11:09:45.64Z,SJI_2796,1,0
2015-03-26,12679911,2015-03-26T11:09:45.65Z,NUV,1,0
2015-03-26,12679912,2015-03-26T11:09:45.71Z,FUV,1,0
2015-03-26,12679913,2015-03-26T11:09:55.24Z,SJI_1330,1,0
2015-03-26,12679914,2015-03-26T11:09:55.25Z,NUV,1,0
2015-03-26,12679915,2015-03-26T11:09:55.31Z,FUV,1,0
2015-03-26,12679916,2015-03-26T11:10:04.89Z,SJI_2796,1,0
2015-03-26,12679917,2015-03-26T11:10:04.90Z,NUV,1,0
2015-03-26,12679918,2015-03-26T11:10:04.96Z,FUV,1,0
2015-03-26,12679919,2015-03-26T11:10:14.49Z,SJI_1330,1,0
2015-03-26,12679920,2015-03-26T11:10:14.50Z,NUV,1,0
2015-03-26,12679921,2015-03-26T11:10:14.56Z,FUV,1,0
2015-03-26,12679922,2015-03-26T11:10:24.11Z,SJI_2796,1,0
2015-03-26,12679923,2015-03-26T11:10:24.12Z,NUV,1,0
2015-03-26,12679924,2015-03-26T11:10:24.18Z,FUV,1,0
2015-03-26,12679925,2015-03-26T11:10:33.72Z,SJI_1330,1,0
2015-03-26,12679926,2015-03-26T11:10:33.72Z,NUV,1,0
2015-03-26,12679927,2015-03-26T11:10:33.79Z,FUV,1,0
