name,dataset,chip,fsn,length,start,slope,noise,gain,vertical,row,column
2015-10-03-105,2015-10-03,FUV1,18184675,16,101705,-0.2785685838407905,17.791199684143066,6.0,True,838,1826
2015-10-03-106,2015-10-03,FUV2,18184675,17,101721,-0.035666857052715314,17.791199684143066,6.0,True,855,3080
2015-10-03-107,2015-10-03,FUV1,18184675,12,101738,-0.030864364930259323,17.791199684143066,6.0,True,864,395
2015-10-03-108,2015-10-03,FUV2,18184677,19,101750,-0.052727448735418715,17.791199684143066,6.0,True,306,3684
2015-10-03-109,2015-10-03,FUV2,18184677,17,101769,-0.02626837831533805,17.791199684143066,6.0,True,454,3744
2015-10-03-110,2015-10-03,FUV2,18184677,14,101786,-0.12898427947839042,17.791199684143066,6.0,True,462,3633
2015-10-03-111,2015-10-03,FUV2,18184677,14,101800,-0.23388976771426595,17.791199684143066,6.0,True,490,3241
2015-10-03-112,2015-10-03,FUV2,18184677,40,101814,0.003160306621076899,17.791199684143066,6.0,True,519,3041
2015-10-03-113,2015-10-03,FUV2,18184677,12,101854,-0.032610866261897,17.791199684143066,6.0,True,543,3742
2015-10-03-114,2015-10-03,FUV2,18184677,14,101866,-0.11816658424819527,17.791199684143066,6.0,True,722,3954
2015-10-03-115,2015-10-03,FUV1,18184677,20,101880,-0.003795519306302005,17.791199684143066,6.0,True,746,1426
2015-10-03-116,2015-10-03,FUV2,18184677,14,101900,-0.2990690634906009,17.791199684143066,6.0,True,868,3211
2015-10-03-117,2015-10-03,FUV2,18184677,15,101914,-0.1517591143473298,17.791199684143066,6.0,True,885,3054
2015-10-03-118,2015-10-03,FUV2,18184680,12,101929,-0.0651897349157113,17.791199684143066,6.0,True,188,3023
2015-10-03-119,2015-10-03,FUV2,18184680,24,101941,-0.16406613599096087,17.791199684143066,6.0,True,210,2932
2015-10-03-120,2015-10-03,FUV2,18184680,13,101965,-0.05446900248877577,17.791199684143066,6.0,True,233,3866
2015-10-03-121,2015-10-03,FUV2,18184680,12,101978,-0.20737781367931724,17.791199684143066,6.0,True,287,3003
2015-10-03-122,2015-10-03,FUV1,18184680,17,101990,0.012396862360690052,17.791199684143066,6.0,True,295,1857
2015-10-03-123,2015-10-03,FUV2,18184680,12,102007,0.22618686406738364,17.791199684143066,6.0,True,303,2977
2015-10-03-124,2015-10-03,FUV1,18184680,17,102019,0.31373739907853887,17.791199684143066,6.0,True,371,1766
2015-10-03-125,2015-10-03,FUV1,18184680,12,102036,-0.3215284327022832,17.791199684143066,6.0,True,373,1904
2015-10-03-126,2015-10-03,FUV1,18184680,17,102048,-0.344170110846355,17.791199684143066,6.0,True,627,1710
2015-10-03-127,2015-10-03,FUV1,18184680,17,102065,-0.1124898217107409,17.791199684143066,6.0,True,637,1634
2015-10-03-128,2015-10-03,FUV2,18184680,18,102082,-0.2469034944722297,17.791199684143066,6.0,True,694,2944
2015-10-03-129,2015-10-03,FUV2,18184680,12,102100,-0.02333400727660393,17.791199684143066,6.0,True,731,3201
2015-10-03-130,2015-10-03,FUV1,18184680,12,102112,-0.33308306378081176,17.791199684143066,6.0,True,817,183
2015-10-03-131,2015-10-03,FUV1,18184680,18,102124,-0.16182955115844128,17.791199684143066,6.0,True,825,1292
2015-10-03-132,2015-10-03,FUV2,18184680,12,102142,-0.15772307068412103,17.791199684143066,6.0,True,869,4012
2015-10-03-133,2015-10-03,FUV1,18184680,19,102154,-0.32479930853824596,17.791199684143066,6.0,True,881,1832
2015-10-03-134,2015-10-03,FUV2,18184683,13,102173,-0.1386694008452589,17.791199684143066,6.0,True,205,3923
2015-10-03-135,2015-10-03,FUV2,18184683,12,102186,-0.28574857575047025,17.791199684143066,6.0,True,272,3075
2015-10-03-136,2015-10-03,FUV2,18184683,13,102198,-0.11601281347299024,17.791199684143066,6.0,True,383,3574
2015-10-03-137,2015-10-03,FUV2,18184683,15,102211,-0.21449047030639284,17.791199684143066,6.0,True,411,4002
2015-10-03-138,2015-10-03,FUV2,18184683,14,102226,-0.15218137468998208,17.791199684143066,6.0,True,443,3009
2015-10-03-139,2015-10-03,FUV1,18184683,14,102240,-0.21896476561993314,17.791199684143066,6.0,True,481,389
2015-10-03-140,2015-10-03,FUV2,18184683,13,102254,-0.08719698819148275,17.791199684143066,6.0,True,528,2941
2015-10-03-141,2015-10-03,FUV2,18184683,15,102267,-0.29431135467100067,17.791199684143066,6.0,True,532,3623
2015-10-03-142,2015-10-03,FUV1,18184683,13,102282,-0.06931983654395803,17.791199684143066,6.0,True,567,138
2015-10-03-143,2015-10-03,FUV1,18184683,13,102295,-0.11961563114815989,17.791199684143066,6.0,True,607,1836
2015-10-03-144,2015-10-03,FUV2,18184683,13,102308,-0.2119946329897552,17.791199684143066,6.0,True,646,3218
2015-10-03-145,2015-10-03,FUV1,18184683,13,102321,-0.04865750272272328,17.791199684143066,6.0,True,709,247
2015-10-03-146,2015-10-03,FUV1,18184683,16,102334,-0.17912045788698913,17.791199684143066,6.0,True,719,1462
2015-10-03-147,2015-10-03,FUV1,18184683,13,102350,0.05715367585512147,17.791199684143066,6.0,True,787,254
2015-10-03-148,2015-10-03,FUV2,18184683,12,102363,-0.24175748976762582,17.791199684143066,6.0,True,835,3586
2015-10-03-149,2015-10-03,FUV1,18184683,16,102375,-0.003018042409486028,17.791199684143066,6.0,True,887,362
2015-10-03-150,2015-10-03,FUV2,18184686,66,102391,0.04417927169970137,17.791199684143066,6.0,True,188,3910
2015-10-03-151,2015-10-03,FUV2,18184686,16,102457,-0.08540964077859622,17.791199684143066,6.0,True,311,3180
2015-10-03-152,2015-10-03,FUV1,18184686,19,102473,-0.324162399480995,17.791199684143066,6.0,True,347,1757
2015-10-03-153,2015-10-03,FUV1,18184686,28,102492,-0.12736924872176011,17.791199684143066,6.0,True,486,432
2015-10-03-154,2015-10-03,FUV1,18184686,26,102520,0.044278720214742925,17.791199684143066,6.0,True,537,1258
2015-10-03-155,2015-10-03,FUV1,18184686,22,102546,-0.13876483257955252,17.791199684143066,6.0,True,571,394
2015-10-03-156,2015-10-03,FUV1,18184686,16,102568,-0.02610976003253913,17.791199684143066,6.0,True,581,369
2015-10-03-157,2015-10-03,FUV1,18184686,13,102584,-0.24425768642749868,17.791199684143066,6.0,True,584,1726
2015-10-03-158,2015-10-03,FUV1,18184686,13,102597,0.009994999496491333,17.791199684143066,6.0,True,630,1456
2015-10-03-159,2015-10-03,FUV1,18184686,24,102610,-0.02562532923274054,17.791199684143066,6.0,True,789,1656
2015-10-03-160,2015-10-03,FUV2,18184686,30,102634,-0.1421665453687149,17.791199684143066,6.0,True,852,3697
2015-10-03-161,2015-10-03,FUV2,18184688,16,102664,0.002918434347018412,17.791199684143066,6.0,True,254,3171
2015-10-03-162,2015-10-03,FUV1,18184688,15,102680,-0.26420580950994643,17.791199684143066,6.0,True,324,1360
2015-10-03-163,2015-10-03,FUV1,18184688,16,102695,-0.12563277145867116,17.791199684143066,6.0,True,395,1663
2015-10-03-164,2015-10-03,FUV2,18184688,16,102711,-0.24265262945828167,17.791199684143066,6.0,True,416,3507
2015-10-03-165,2015-10-03,FUV1,18184688,30,102727,-0.12035445419118682,17.791199684143066,6.0,True,654,173
2015-10-03-166,2015-10-03,FUV2,18184688,12,102757,-0.09698903647789925,17.791199684143066,6.0,True,725,3064
2015-10-03-167,2015-10-03,FUV1,18184688,19,102769,-0.14047031234480908,17.791199684143066,6.0,True,784,1616
2015-10-03-168,2015-10-03,FUV2,18184688,13,102788,-0.2084824275809794,17.791199684143066,6.0,True,817,3964
2015-10-03-169,2015-10-03,FUV2,18184691,15,102801,-0.2546644168169041,17.791199684143066,6.0,True,188,3622
2015-10-03-170,2015-10-03,FUV2,18184691,28,102816,-0.0759566739782669,17.791199684143066,6.0,True,197,4064
2015-10-03-171,2015-10-03,FUV2,18184691,28,102844,0.0011493802006142797,17.791199684143066,6.0,True,203,3717
2015-10-03-172,2015-10-03,FUV1,18184691,13,102872,-0.2829581689381495,17.791199684143066,6.0,True,347,1329
2015-10-03-173,2015-10-03,FUV2,18184691,14,102885,-0.25344828514737694,17.791199684143066,6.0,True,357,3151
2015-10-03-174,2015-10-03,FUV1,18184691,23,102899,-0.19076723523044486,17.791199684143066,6.0,True,360,164
2015-10-03-175,2015-10-03,FUV2,18184691,16,102922,0.08981845641476416,17.791199684143066,6.0,True,368,2904
2015-10-03-176,2015-10-03,FUV2,18184691,13,102938,-0.23403351510338602,17.791199684143066,6.0,True,370,3224
2015-10-03-177,2015-10-03,FUV2,18184691,29,102951,-0.030762535646175284,17.791199684143066,6.0,True,409,3881
2015-10-03-178,2015-10-03,FUV1,18184691,15,102980,-0.2964505820149688,17.791199684143066,6.0,True,592,1820
2015-10-03-179,2015-10-03,FUV2,18184691,13,102995,0.2874876959430786,17.791199684143066,6.0,True,610,3838
2015-10-03-180,2015-10-03,FUV1,18184691,13,103008,-0.19008184115719703,17.791199684143066,6.0,True,694,1289
2015-10-03-181,2015-10-03,FUV2,18184691,12,103021,0.08508037102223426,17.791199684143066,6.0,True,696,3058
2015-10-03-182,2015-10-03,FUV1,18184691,15,103033,-0.3469120726307174,17.791199684143066,6.0,True,707,262
2015-10-03-183,2015-10-03,FUV2,18184691,20,103048,-0.26575918076373145,17.791199684143066,6.0,True,720,3950
2015-10-03-184,2015-10-03,FUV1,18184691,15,103068,0.14249761100975647,17.791199684143066,6.0,True,765,238
2015-10-03-185,2015-10-03,FUV1,18184691,14,103083,-0.12654470770349366,17.791199684143066,6.0,True,831,292
2015-10-03-186,2015-10-03,FUV1,18184691,15,103097,0.01294549019242382,17.791199684143066,6.0,True,893,359
2015-10-03-187,2015-10-03,FUV1,18184694,15,103112,-0.09900567083025089,17.791199684143066,6.0,True,188,163
2015-10-03-188,2015-10-03,FUV1,18184694,16,103127,0.199012286047353,17.791199684143066,6.0,True,213,289
2015-10-03-189,2015-10-03,FUV2,18184694,17,103143,0.02705880528897291,17.791199684143066,6.0,True,295,3014
2015-10-03-190,2015-10-03,FUV2,18184694,20,103160,-0.09709636037393105,17.791199684143066,6.0,True,384,2934
2015-10-03-191,2015-10-03,FUV1,18184694,15,103180,-0.11038963079423114,17.791199684143066,6.0,True,387,1335
2015-10-03-192,2015-10-03,FUV1,18184694,16,103195,0.02898963591700263,17.791199684143066,6.0,True,441,1402
2015-10-03-193,2015-10-03,FUV2,18184694,12,103211,-0.09659064394205517,17.791199684143066,6.0,True,447,3928
2015-10-03-194,2015-10-03,FUV1,18184694,14,103223,-0.29505592476166265,17.791199684143066,6.0,True,551,393
2015-10-03-195,2015-10-03,FUV2,18184694,25,103237,-0.19821861396635898,17.791199684143066,6.0,True,574,3619
2015-10-03-196,2015-10-03,FUV1,18184694,12,103262,-0.10599222364149752,17.791199684143066,6.0,True,651,1760
2015-10-03-197,2015-10-03,FUV2,18184694,13,103274,-0.004524199293437992,17.791199684143066,6.0,True,751,2956
2015-10-03-198,2015-10-03,FUV2,18184694,16,103287,-0.17505118049006219,17.791199684143066,6.0,True,784,3003
2015-10-03-199,2015-10-03,FUV1,18184694,17,103303,-0.15066089997909646,17.791199684143066,6.0,True,815,1773
2015-10-03-200,2015-10-03,FUV2,18184694,15,103320,-0.1764255328736076,17.791199684143066,6.0,True,827,3232
2015-10-03-201,2015-10-03,FUV1,18184694,13,103335,-0.1402379489412564,17.791199684143066,6.0,True,879,416
2015-10-03-202,2015-10-03,FUV1,18184694,14,103348,0.03634768028645066,17.791199684143066,6.0,True,890,1752
2015-10-03-203,2015-10-03,FUV2,18184697,12,103362,0.019744509239698022,17.791199684143066,6.0,True,188,3013
2015-10-03-204,2015-10-03,FUV1,18184697,16,103374,-0.33638957227580096,17.791199684143066,6.0,True,252,1651
2015-10-03-205,2015-10-03,FUV1,18184697,13,103390,-0.12146239621112467,17.791199684143066,6.0,True,276,1655
2015-10-03-206,2015-10-03,FUV2,18184697,18,103403,-0.19389412682512536,17.791199684143066,6.0,True,278,3930
2015-10-03-207,2015-10-03,FUV1,18184697,12,103421,0.041663867081214875,17.791199684143066,6.0,True,314,392
2015-10-03-208,2015-10-03,FUV2,18184697,15,103433,-0.07927817636033897,17.791199684143066,6.0,True,322,3538
2015-10-03-209,2015-10-03,FUV2,18184697,13,103448,0.08280734187549388,17.791199684143066,6.0,False,4015,387
2015-10-03-210,2015-10-03,FUV2,18184697,12,103461,-0.09114598421350122,17.791199684143066,6.0,True,458,3193
2015-10-03-211,2015-10-03,FUV1,18184697,13,103473,-0.12662083851104527,17.791199684143066,6.0,True,471,406
2015-10-03-212,2015-10-03,FUV1,18184697,12,103486,-0.23381056445137646,17.791199684143066,6.0,True,494,1866
2015-10-03-213,2015-10-03,FUV2,18184697,15,103498,-0.11088503808219588,17.791199684143066,6.0,True,654,3004
2015-10-03-214,2015-10-03,FUV1,18184697,13,103513,-0.03066633705857904,17.791199684143066,6.0,True,655,1754
2015-10-03-215,2015-10-03,FUV2,18184697,22,103526,-0.10235114369906975,17.791199684143066,6.0,True,761,3009
2015-10-03-216,2015-10-03,FUV2,18184697,19,103548,0.17392444468099746,17.791199684143066,6.0,True,854,3240
2015-10-03-217,2015-10-03,FUV1,18184697,37,103567,0.006817968846799583,17.791199684143066,6.0,True,871,1364
2015-10-03-218,2015-10-03,FUV2,18184697,17,103604,0.0031501101689811895,17.791199684143066,6.0,True,878,3547
2015-10-03-219,2015-10-03,FUV2,18184697,15,103621,0.15864437443046167,17.791199684143066,6.0,True,891,3227
2015-10-03-220,2015-10-03,FUV2,18184699,12,103636,-0.017394473434850132,17.791199684143066,6.0,True,188,3176
2015-10-03-221,2015-10-03,FUV2,18184699,12,103648,0.06336624431591266,17.791199684143066,6.0,True,199,3869
2015-10-03-222,2015-10-03,FUV2,18184699,22,103660,-0.09928866215685303,17.791199684143066,6.0,True,238,2918
2015-10-03-223,2015-10-03,FUV2,18184699,15,103682,-0.3080925754127798,17.791199684143066,6.0,True,330,3770
2015-10-03-224,2015-10-03,FUV2,18184699,16,103697,-0.2477223864409377,17.791199684143066,6.0,True,336,3922
2015-10-03-225,2015-10-03,FUV2,18184699,15,103713,-0.10290078700237466,17.791199684143066,6.0,True,345,3516
2015-10-03-226,2015-10-03,FUV1,18184699,23,103728,-0.1255318972101727,17.791199684143066,6.0,True,375,397
2015-10-03-227,2015-10-03,FUV2,18184699,27,103751,-0.0970253354615023,17.791199684143066,6.0,True,386,2979
2015-10-03-228,2015-10-03,FUV2,18184699,15,103778,-0.074786521481541,17.791199684143066,6.0,True,407,2987
2015-10-03-229,2015-10-03,FUV1,18184699,16,103793,0.09934913266056054,17.791199684143066,6.0,False,394,455
2015-10-03-230,2015-10-03,FUV1,18184699,13,103809,-0.22070246325768583,17.791199684143066,6.0,True,713,1759
2015-10-03-231,2015-10-03,FUV1,18184699,13,103822,0.06600405714167468,17.791199684143066,6.0,True,789,1717
2015-10-03-232,2015-10-03,FUV2,18184699,13,103835,0.02352431246284896,17.791199684143066,6.0,True,806,3265
2015-10-03-233,2015-10-03,FUV2,18184699,18,103848,-0.20089959204954042,17.791199684143066,6.0,True,812,3042
2015-10-03-234,2015-10-03,FUV2,18184699,16,103866,-0.1659643220632485,17.791199684143066,6.0,True,817,3243
2015-10-03-235,2015-10-03,FUV2,18184699,16,103882,-0.08485322539625194,17.791199684143066,6.0,True,825,3725
2015-10-03-236,2015-10-03,FUV2,18184702,12,103898,0.07022067747935713,17.791199684143066,6.0,True,221,3731
2015-10-03-237,2015-10-03,FUV1,18184702,16,103910,-0.12955280584784426,17.791199684143066,6.0,True,238,1608
2015-10-03-238,2015-10-03,FUV1,18184702,17,103926,-0.09350830390273804,17.791199684143066,6.0,True,256,1821
2015-10-03-239,2015-10-03,FUV1,18184702,13,103943,-0.0898183938328159,17.791199684143066,6.0,True,274,1366
2015-10-03-240,2015-10-03,FUV2,18184702,12,103956,0.19449432039143533,17.791199684143066,6.0,True,357,3638
2015-10-03-241,2015-10-03,FUV1,18184702,16,103968,0.1168441450156883,17.791199684143066,6.0,True,369,1658
2015-10-03-242,2015-10-03,FUV1,18184702,17,103984,-0.12444412436366231,17.791199684143066,6.0,True,388,121
2015-10-03-243,2015-10-03,FUV2,18184702,19,104001,-0.12101495656263489,17.791199684143066,6.0,True,403,3143
2015-10-03-244,2015-10-03,FUV2,18184702,20,104020,0.11598867471077347,17.791199684143066,6.0,True,547,3877
2015-10-03-245,2015-10-03,FUV2,18184702,12,104040,-0.33698824365421653,17.791199684143066,6.0,True,627,3124
2015-10-03-246,2015-10-03,FUV2,18184702,12,104052,-0.22433095392902613,17.791199684143066,6.0,True,691,2959
2015-10-03-247,2015-10-03,FUV2,18184702,12,104064,0.016906789265316087,17.791199684143066,6.0,True,704,3698
2015-10-03-248,2015-10-03,FUV2,18184702,18,104076,-0.1562880345105466,17.791199684143066,6.0,True,803,3699
2015-10-03-249,2015-10-03,FUV2,18184702,16,104094,0.18832841392963812,17.791199684143066,6.0,True,814,3157
2015-10-03-250,2015-10-03,FUV2,18184702,20,104110,-0.2821308611260959,17.791199684143066,6.0,True,829,3120
2015-10-03-251,2015-10-03,FUV1,18184702,17,104130,-0.15961800707192123,17.791199684143066,6.0,True,837,435
2015-10-03-252,2015-10-03,FUV2,18184702,23,104147,-0.11296113626152117,17.791199684143066,6.0,True,854,3930
2015-10-03-253,2015-10-03,FUV2,18184702,21,104170,-0.3109783806835578,17.791199684143066,6.0,True,866,2906
2015-10-03-254,2015-10-03,FUV2,18184702,17,104191,0.12255088413337736,17.791199684143066,6.0,True,883,3510
2015-10-03-255,2015-10-03,FUV1,18184705,15,104208,-0.04599017815332583,17.791199684143066,6.0,True,311,1382
2015-10-03-256,2015-10-03,FUV2,18184705,12,104223,-0.10056764622038775,17.791199684143066,6.0,True,335,3239
2015-10-03-257,2015-10-03,FUV2,18184705,13,104235,-0.04838910188081863,17.791199684143066,6.0,True,350,3247
2015-10-03-258,2015-10-03,FUV1,18184705,13,104248,-0.15311686426085583,17.791199684143066,6.0,True,370,1336
2015-10-03-259,2015-10-03,FUV1,18184705,18,104261,-0.16197751496014853,17.791199684143066,6.0,True,383,1744
2015-10-03-260,2015-10-03,FUV2,18184705,13,104279,0.0995027151950094,17.791199684143066,6.0,True,407,3933
2015-10-03-261,2015-10-03,FUV1,18184705,12,104292,0.009978064487633193,17.791199684143066,6.0,True,512,1782
2015-10-03-262,2015-10-03,FUV1,18184705,13,104304,-0.16939162593197157,17.791199684143066,6.0,True,521,1740
2015-10-03-263,2015-10-03,FUV1,18184705,12,104317,-0.05621730957651304,17.791199684143066,6.0,True,531,1706
2015-10-03-264,2015-10-03,FUV1,18184705,21,104329,-0.014860270576028707,17.791199684143066,6.0,True,569,379
2015-10-03-265,2015-10-03,FUV1,18184705,44,104350,0.01784277358880835,17.791199684143066,6.0,True,649,1397
2015-10-03-266,2015-10-03,FUV2,18184705,14,104394,-0.14879073758959513,17.791199684143066,6.0,True,716,3659
2015-10-03-267,2015-10-03,FUV2,18184705,26,104408,-0.054963447207236275,17.791199684143066,6.0,True,769,2943
2015-10-03-268,2015-10-03,FUV1,18184705,20,104434,-0.09782462180502091,17.791199684143066,6.0,True,794,1605
2015-10-03-269,2015-10-03,FUV2,18184705,12,104454,-0.02759694533066445,17.791199684143066,6.0,True,822,3012
2015-10-03-270,2015-10-03,FUV2,18184705,12,104466,0.2067485861115768,17.791199684143066,6.0,True,844,3732
2015-10-03-271,2015-10-03,FUV1,18184708,28,104478,-0.1823585127715249,17.791199684143066,6.0,True,206,1444
2015-10-03-272,2015-10-03,FUV1,18184708,13,104506,-0.2023967178497147,17.791199684143066,6.0,True,221,1350
2015-10-03-273,2015-10-03,FUV2,18184708,15,104519,0.04281146470270223,17.791199684143066,6.0,True,223,3000
2015-10-03-274,2015-10-03,FUV1,18184708,19,104534,0.1340188850434465,17.791199684143066,6.0,True,280,194
2015-10-03-275,2015-10-03,FUV2,18184708,26,104553,-0.14648785001341708,17.791199684143066,6.0,True,297,3995
2015-10-03-276,2015-10-03,FUV2,18184708,13,104579,-0.23954040465090734,17.791199684143066,6.0,True,304,2971
2015-10-03-277,2015-10-03,FUV1,18184708,40,104592,0.02931412922097643,17.791199684143066,6.0,True,316,1728
2015-10-03-278,2015-10-03,FUV1,18184708,29,104632,-0.11428495149839084,17.791199684143066,6.0,True,374,1843
2015-10-03-279,2015-10-03,FUV1,18184708,37,104661,0.03800755348118082,17.791199684143066,6.0,True,387,1634
2015-10-03-280,2015-10-03,FUV1,18184708,12,104698,-0.006786225767099902,17.791199684143066,6.0,True,397,124
2015-10-03-281,2015-10-03,FUV1,18184708,29,104710,-0.0744868222797209,17.791199684143066,6.0,True,409,1396
2015-10-03-282,2015-10-03,FUV1,18184708,13,104739,-0.1149840105900032,17.791199684143066,6.0,True,422,1664
2015-10-03-283,2015-10-03,FUV1,18184708,13,104752,-0.19427164991710003,17.791199684143066,6.0,True,435,1753
